ingredient,match_title,match_url,match_category,match_subcategory,score,reasons
Шишки сосновые,Варенье абрикосовое с ядрами абрикоса,https://vkusvill.ru/goods/varene-abrikosovoe-s-yadrami-abrikosa-34132.html,Консервация,"Варенье, джемы, пюре",1.9123,"{'title_overlap': 0.0, 'vec_sim': 0.8009, 'fuzzy': 0.3137}"
Шишки сосновые,Варенье KERAKUR из абрикоса,https://vkusvill.ru/goods/varene-kerakur-iz-abrikosa-610-g-61120.html,"Варенье, джемы, конфитюры","Варенье, джемы, конфитюры",1.9102,"{'title_overlap': 0.0, 'vec_sim': 0.8173, 'fuzzy': 0.2927}"
Шишки сосновые,"Варенье черничное ""Домашнее""",https://vkusvill.ru/goods/varene-chernichnoe-domashnee-19926.html,Консервация,"Варенье, джемы, пюре",1.906,"{'title_overlap': 0.0, 'vec_sim': 0.8208, 'fuzzy': 0.2857}"
Шишки сосновые,"Варенье ""Домашнее"" черничное",https://vkusvill.ru/goods/varene-domashnee-chernichnoe-84815.html,Консервация,"Варенье, джемы, пюре",1.906,"{'title_overlap': 0.0, 'vec_sim': 0.8208, 'fuzzy': 0.2857}"
Шишки сосновые,"Варенье ""Черноплодная рябина""",https://vkusvill.ru/goods/varene-chernoplodnaya-ryabina-103575.html,Консервация,"Варенье, джемы, пюре",1.8994,"{'title_overlap': 0.0, 'vec_sim': 0.8226, 'fuzzy': 0.2791}"
Шишки сосновые,Варенье KERAKUR из клубники,https://vkusvill.ru/goods/varene-kerakur-iz-klubniki-610-g-61123.html,"Варенье, джемы, конфитюры","Варенье, джемы, конфитюры",1.8764,"{'title_overlap': 0.0, 'vec_sim': 0.7986, 'fuzzy': 0.2927}"
Шишки сосновые,Варенье из садовой земляники,https://vkusvill.ru/goods/varene-iz-sadovoy-zemlyaniki-21164.html,Консервация,"Варенье, джемы, пюре",1.8695,"{'title_overlap': 0.0, 'vec_sim': 0.8005, 'fuzzy': 0.2857}"
Шишки сосновые,Варенье малиновое,https://vkusvill.ru/goods/varene-malinovoe-15759.html,Консервация,"Варенье, джемы, пюре",1.8695,"{'title_overlap': 0.0, 'vec_sim': 0.8235, 'fuzzy': 0.2581}"
Шишки сосновые,Варенье из мандарина,https://vkusvill.ru/goods/varene-iz-mandarina-21789.html,Консервация,"Варенье, джемы, пюре",1.867,"{'title_overlap': 0.0, 'vec_sim': 0.7921, 'fuzzy': 0.2941}"
Шишки сосновые,Варенье KERAKUR из малины,https://vkusvill.ru/goods/varene-kerakur-iz-maliny-610-g-61124.html,"Варенье, джемы, конфитюры","Варенье, джемы, конфитюры",1.8391,"{'title_overlap': 0.0, 'vec_sim': 0.8081, 'fuzzy': 0.2564}"
Шишки сосновые,Варенье KERAKUR из грецких орехов,https://vkusvill.ru/goods/varene-kerakur-iz-gretskikh-orekhov-610-g-61121.html,"Варенье, джемы, конфитюры","Варенье, джемы, конфитюры",1.8176,"{'title_overlap': 0.0, 'vec_sim': 0.8325, 'fuzzy': 0.2128}"
Шишки сосновые,Варенье из фейхоа,https://vkusvill.ru/goods/varene-iz-feykhoa-330-g-21501.html,Консервация,"Варенье, джемы, пюре",1.8103,"{'title_overlap': 0.0, 'vec_sim': 0.7907, 'fuzzy': 0.2581}"
Молоко кокосовое,Кокосовое молоко Aroy-D Tetra Pak,https://vkusvill.ru/goods/kokosovoe-moloko-aroy-d-tetra-pak-1-l-77736.html,Вместо молока,Вместо молока,3.5188,"{'title_overlap': 0.3333, 'vec_sim': 0.9364, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Aroy-D Tetra Pak,https://vkusvill.ru/goods/kokosovoe-moloko-aroy-d-tetra-pak-250-ml-58467.html,Азиатская кухня,Азиатская кухня,3.5188,"{'title_overlap': 0.3333, 'vec_sim': 0.9364, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Foco Organic Tetra Pak,https://vkusvill.ru/goods/kokosovoe-moloko-foco-organic-tetra-pak-500-ml-84200.html,Азиатская кухня,Азиатская кухня,3.5078,"{'title_overlap': 0.3333, 'vec_sim': 0.9302, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Foco Organic Tetra Pak,https://vkusvill.ru/goods/kokosovoe-moloko-foco-organic-tetra-pak-250-ml-71612.html,Вместо молока,Вместо молока,3.5078,"{'title_overlap': 0.3333, 'vec_sim': 0.9302, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Aroy-D 70% Tetra Pak,https://vkusvill.ru/goods/kokosovoe-moloko-aroy-d-70-tetra-pak-500-ml-53476.html,Азиатская кухня,Азиатская кухня,3.4598,"{'title_overlap': 0.2857, 'vec_sim': 0.93, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Foco Organic 10-12%,https://vkusvill.ru/goods/kokosovoe-moloko-foco-organic-10-12-400-ml-53480.html,Азиатская кухня,Азиатская кухня,3.3276,"{'title_overlap': 0.3333, 'vec_sim': 0.8302, 'fuzzy': 1.0}"
Молоко кокосовое,Молоко сухое кокосовое для кофе,https://vkusvill.ru/goods/moloko-sukhoe-kokosovoe-dlya-kofe-109968.html,Индилавка: вкусы мира,Всё для чая и кофе,3.1608,"{'title_overlap': 0.4, 'vec_sim': 0.7004, 'fuzzy': 1.0}"
Молоко кокосовое,Кокосовое молоко Aroy-D ж/б,https://vkusvill.ru/goods/kokosovoe-moloko-aroy-d-zh-b-400-ml-63028.html,Азиатская кухня,Азиатская кухня,3.0872,"{'title_overlap': 0.3333, 'vec_sim': 0.6966, 'fuzzy': 1.0}"
Молоко кокосовое,Молоко цельное,https://vkusvill.ru/goods/moloko-tselnoe-1-l-61.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.7067,"{'title_overlap': 0.3333, 'vec_sim': 0.8185, 'fuzzy': 0.6}"
Молоко кокосовое,Безе кокосовое,https://vkusvill.ru/goods/beze-kokosovoe-81269.html,Сладости и десерты,"Зефир, пастила, безе и мармелад",2.6425,"{'title_overlap': 0.3333, 'vec_sim': 0.6307, 'fuzzy': 0.7826}"
Молоко кокосовое,Молоко козье цельное,https://vkusvill.ru/goods/moloko-koze-tselnoe-450-ml-15549.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.6296,"{'title_overlap': 0.25, 'vec_sim': 0.8127, 'fuzzy': 0.6111}"
Молоко кокосовое,Молоко кобылье цельное,https://vkusvill.ru/goods/moloko-kobyle-tselnoe-500-g-15193.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.5883,"{'title_overlap': 0.25, 'vec_sim': 0.8166, 'fuzzy': 0.5789}"
Молоко кокосовое,"Молоко Правильное молоко пастеризованное 2,5%",https://vkusvill.ru/goods/moloko-pravilnoe-moloko-pasterizovannoe-2-5-900-ml-56522.html,Молоко,Молоко,2.3624,"{'title_overlap': 0.1667, 'vec_sim': 0.7653, 'fuzzy': 0.5455}"
Молоко кокосовое,Молоко топленое 4%,https://vkusvill.ru/goods/moloko-toplenoe-4-900-ml-89898.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.3347,"{'title_overlap': 0.25, 'vec_sim': 0.668, 'fuzzy': 0.5882}"
Молоко кокосовое,Молоко цельное в бутылке,https://vkusvill.ru/goods/moloko-tselnoe-v-butylke-900-ml-17736.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.327,"{'title_overlap': 0.2, 'vec_sim': 0.7233, 'fuzzy': 0.55}"
Молоко кокосовое,Масло кокосовое,https://vkusvill.ru/goods/maslo-kokosovoe-250-ml-81411.html,"Масла, соусы, специи, сахар и соль",Растительные масла,2.3114,"{'title_overlap': 0.3333, 'vec_sim': 0.4, 'fuzzy': 0.8387}"
Молоко кокосовое,Масло кокосовое,https://vkusvill.ru/goods/maslo-kokosovoe-15427.html,"Масла, соусы, специи, сахар и соль",Растительные масла,2.3114,"{'title_overlap': 0.3333, 'vec_sim': 0.4, 'fuzzy': 0.8387}"
Молоко кокосовое,"Молоко 3,2%",https://vkusvill.ru/goods/moloko-3-2-1-l-173.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.3105,"{'title_overlap': 0.25, 'vec_sim': 0.5565, 'fuzzy': 0.7059}"
Молоко кокосовое,"Молоко 2,5%",https://vkusvill.ru/goods/moloko-2-5-500ml-99344.html,"Молочные продукты, яйцо","Молоко, сливки, сгущёнка",2.3077,"{'title_overlap': 0.25, 'vec_sim': 0.5549, 'fuzzy': 0.7059}"
Молоко кокосовое,Молоко сухое Русский продукт Печем дома ГОСТ,https://vkusvill.ru/goods/moloko-sukhoe-russkiy-produkt-pechem-doma-gost-200-g-56005.html,"Мука, ингредиенты для выпечки","Мука, ингредиенты для выпечки",2.2642,"{'title_overlap': 0.125, 'vec_sim': 0.7339, 'fuzzy': 0.5455}"
Халва,Халва подсолнечная,https://vkusvill.ru/goods/khalva-podsolnechnaya-250-g-102828.html,Сладости и десерты,Халва и восточные сладости,3.7889,"{'title_overlap': 0.5, 'vec_sim': 0.9938, 'fuzzy': 1.0}"
Халва,Халва подсолнечная,https://vkusvill.ru/goods/khalva-podsolnechnaya-250g-93384.html,Сладости и десерты,Халва и восточные сладости,3.7889,"{'title_overlap': 0.5, 'vec_sim': 0.9938, 'fuzzy': 1.0}"
Халва,Халва подсолнечная,https://vkusvill.ru/goods/khalva-podsolnechnaya-50-g-30560.html,Сладости и десерты,Халва и восточные сладости,3.7889,"{'title_overlap': 0.5, 'vec_sim': 0.9938, 'fuzzy': 1.0}"
Халва,Халва подсолнечная,https://vkusvill.ru/goods/khalva-podsolnechnaya-14515.html,Сладости и десерты,Халва и восточные сладости,3.7889,"{'title_overlap': 0.5, 'vec_sim': 0.9938, 'fuzzy': 1.0}"
Халва,Халва подсолнечная Воздушная,https://vkusvill.ru/goods/khalva-podsolnechnaya-vozdushnaya-24290.html,Сладости и десерты,Халва и восточные сладости,3.603,"{'title_overlap': 0.3333, 'vec_sim': 0.9832, 'fuzzy': 1.0}"
Халва,Халва РотФронт глазированная,https://vkusvill.ru/goods/khalva-rotfront-glazirovannaya-370-g-76107.html,Сладости и десерты без глютена,"Халва, козинаки, лукум, пахлава",3.4527,"{'title_overlap': 0.3333, 'vec_sim': 0.8997, 'fuzzy': 1.0}"
Халва,Халва РотФронт Дружба с арахисом,https://vkusvill.ru/goods/khalva-rotfront-druzhba-s-arakhisom-220-g-76102.html,Сладости и десерты без глютена,"Халва, козинаки, лукум, пахлава",2.9099,"{'title_overlap': 0.2, 'vec_sim': 0.6722, 'fuzzy': 1.0}"
Халва,Конфеты глазированные Халва с арахисом,https://vkusvill.ru/goods/konfety-glazirovannye-khalva-s-arakhisom-ves-109573.html,Сладости и десерты,Халва и восточные сладости,2.6592,"{'title_overlap': 0.2, 'vec_sim': 0.5329, 'fuzzy': 1.0}"
Халва,Халва кунжутная на фруктозе,https://vkusvill.ru/goods/khalva-kunzhutnaya-na-fruktoze-1153.html,Сладости и десерты,Халва и восточные сладости,2.5895,"{'title_overlap': 0.25, 'vec_sim': 0.4664, 'fuzzy': 1.0}"
Халва,Халва арахисово-кокосовая на фруктозе,https://vkusvill.ru/goods/khalva-arakhisovo-kokosovaya-na-fruktoze-ves-103586.html,Сладости и десерты,Халва и восточные сладости,2.5067,"{'title_overlap': 0.2, 'vec_sim': 0.4482, 'fuzzy': 1.0}"
Халва,Халва из тыквенной семечки на фруктозе,https://vkusvill.ru/goods/khalva-iz-tykvennoy-semechki-na-fruktoze-71450.html,Сладости и десерты,Халва и восточные сладости,2.3467,"{'title_overlap': 0.1667, 'vec_sim': 0.3778, 'fuzzy': 1.0}"
Халва,"Десерт ""Семифредо"" халва-малина зам",https://vkusvill.ru/goods/desert-semifredo-khalva-malina-zam-200-g-112270.html,Сладости и десерты,Замороженные торты и десерты,1.2685,"{'title_overlap': 0.2, 'vec_sim': 0.3853, 'fuzzy': 0.25}"
Халва,"Десерт ""Семифредо"" халва-малина зам",https://vkusvill.ru/goods/desert-semifredo-khalva-malina-zam-70-g-112271.html,Сладости и десерты,Замороженные торты и десерты,1.2685,"{'title_overlap': 0.2, 'vec_sim': 0.3853, 'fuzzy': 0.25}"
Халва,"Батончик ""Халва в молочном шоколаде""",https://vkusvill.ru/goods/batonchik-khalva-v-molochnom-shokolade-105195.html,Сладости и десерты,Шоколад и батончики,1.0535,"{'title_overlap': 0.2, 'vec_sim': 0.2709, 'fuzzy': 0.2439}"
Халва,Безе с арахисом,https://vkusvill.ru/goods/beze-s-arakhisom-67327.html,Сладости и десерты,"Зефир, пастила, безе и мармелад",1.0441,"{'title_overlap': 0.0, 'vec_sim': 0.4134, 'fuzzy': 0.2}"
Халва,Щербет с арахисом,https://vkusvill.ru/goods/shcherbet-s-arakhisom-50g-97798.html,Сладости и десерты,Халва и восточные сладости,1.0413,"{'title_overlap': 0.0, 'vec_sim': 0.427, 'fuzzy': 0.1818}"
Халва,Попкорн карамелизированный с арахисом,https://vkusvill.ru/goods/popkorn-karamelizirovannyy-s-arakhisom-84643.html,"Орехи, чипсы и снеки",Попкорн и кукурузные палочки,1.0078,"{'title_overlap': 0.0, 'vec_sim': 0.3615, 'fuzzy': 0.2381}"
Халва,Ирис с соленым арахисом,https://vkusvill.ru/goods/iris-s-solenym-arakhisom-101609.html,Сладости и десерты,Халва и восточные сладости,1.003,"{'title_overlap': 0.0, 'vec_sim': 0.4382, 'fuzzy': 0.1429}"
Халва,Кольцо песочное с арахисом,https://vkusvill.ru/goods/koltso-pesochnoe-s-arakhisom-104860.html,Сладости и десерты,Печенье,0.9526,"{'title_overlap': 0.0, 'vec_sim': 0.4217, 'fuzzy': 0.129}"
Халва,"Чак-Чак ""Медовый""",https://vkusvill.ru/goods/chak-chak-medovyy-20851.html,Сладости и десерты,Халва и восточные сладости,0.8519,"{'title_overlap': 0.0, 'vec_sim': 0.3217, 'fuzzy': 0.1818}"
Пиво темное,"Пиво безалкогольное ""IPA""",https://vkusvill.ru/goods/pivo-bezalkogolnoe-ipa-330-ml-92228.html,Напитки,Безалкогольное пиво и вино,2.8112,"{'title_overlap': 0.25, 'vec_sim': 0.9785, 'fuzzy': 0.5333}"
Пиво темное,"Пиво ""Бельгийское"" безалкогольное светлое нефильтр",https://vkusvill.ru/goods/pivo-belgiyskoe-bezalkogolnoe-svetloe-nefiltr-500-ml-22317.html,Напитки,Безалкогольное пиво и вино,2.7285,"{'title_overlap': 0.1667, 'vec_sim': 0.9788, 'fuzzy': 0.5333}"
