product_id,product_title,match_ingredient,score,reasons
77,Арбуз,Арбуз,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
77,Арбуз,Сосиска,0.7824,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.1667}"
77,Арбуз,Рыба,0.4105,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2149, 'fuzzy': 0.4444}"
78,Арбуз азербайджан,Арбуз,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
78,Арбуз азербайджан,Сосиска,0.6574,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.0833}"
78,Арбуз азербайджан,Шафран,0.1834,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1635, 'fuzzy': 0.3478}"
79,Арбуз березка,Арбуз,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
79,Арбуз березка,Сосиска,0.8324,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.2}"
79,Арбуз березка,Рыба,0.2732,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2149, 'fuzzy': 0.3529}"
80,Арбуз черный принц,Арбуз,4.0356,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.7098, 'fuzzy': 1.0}"
80,Арбуз черный принц,Чай черный,2.861,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.6163, 'fuzzy': 0.75}"
80,Арбуз черный принц,Перец черный молотый,2.3387,"{'coverage_ing': 0.3333, 'title_overlap': 0.2, 'vec_sim': 0.5939, 'fuzzy': 0.5789}"
81,Арбуз иран,Арбуз,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
81,Арбуз иран,Сосиска,0.8853,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.2353}"
81,Арбуз иран,Шафран,0.4117,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.1635, 'fuzzy': 0.5}"
82,Арбуз кубики,Арбуз,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
82,Арбуз кубики,Сосиска,0.8482,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.2105}"
82,Арбуз кубики,Фисташки,0.1557,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.191, 'fuzzy': 0.3}"
83,Арбуз кубики,Арбуз,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
83,Арбуз кубики,Сосиска,0.8482,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.3327, 'fuzzy': 0.2105}"
83,Арбуз кубики,Фисташки,0.1557,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.191, 'fuzzy': 0.3}"
84,Арбузный фреш,Крем фреш,3.3222,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9995, 'fuzzy': 0.6154}"
84,Арбузный фреш,Заварной крем,2.4054,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9986, 'fuzzy': 0.5385}"
84,Арбузный фреш,Крем,0.9515,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.9991, 'fuzzy': 0.2353}"
85,Арбузный сок,Сок,4.6,"{'coverage_ing': 1.0, 'title_overlap': 0.5, 'vec_sim': 1.0, 'fuzzy': 1.0}"
85,Арбузный сок,Сок мандариновый,3.3526,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9927, 'fuzzy': 0.6429}"
85,Арбузный сок,Сок морковный,3.3489,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.993, 'fuzzy': 0.64}"
86,Ароматизатор пищевой ванилин,Ванилин,3.7159,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.5099, 'fuzzy': 1.0}"
86,Ароматизатор пищевой ванилин,Ароматизатор,3.6933,"{'coverage_ing': 1.0, 'title_overlap': 0.3333, 'vec_sim': 0.4958, 'fuzzy': 1.0}"
86,Ароматизатор пищевой ванилин,Фосфат пищевой,2.9156,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.7285, 'fuzzy': 0.6667}"
87,Ароматизатор,Ароматизатор,4.9,"{'coverage_ing': 1.0, 'title_overlap': 1.0, 'vec_sim': 1.0, 'fuzzy': 1.0}"
87,Ароматизатор,Агар-агар,0.4621,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2174, 'fuzzy': 0.4762}"
87,Ароматизатор,Кабачок,0.2087,"{'coverage_ing': 0.0, 'title_overlap': 0.0, 'vec_sim': 0.2094, 'fuzzy': 0.3158}"
88,Артишоки гриль,Маргарин,0.1364,"{'fallback': True, 'mode': 'forced'}"
89,Артишоки,Тапиока,0.16,"{'fallback': True, 'mode': 'forced'}"
90,Артишоки,Тапиока,0.16,"{'fallback': True, 'mode': 'forced'}"
91,Ассорти соток огурцы маринованный,Ассорти мясное,3.0143,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.8089, 'fuzzy': 0.6667}"
91,Ассорти соток огурцы маринованный,Ассорти овощное,2.8424,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.7299, 'fuzzy': 0.6364}"
91,Ассорти соток огурцы маринованный,Ассорти ягодное,2.7567,"{'coverage_ing': 0.5, 'title_overlap': 0.2, 'vec_sim': 0.6763, 'fuzzy': 0.6364}"
92,Ассорти чизкейков,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
92,Ассорти чизкейков,Ассорти фруктовое,3.1455,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.6471}"
92,Ассорти чизкейков,Ассорти ягодное,3.1362,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.6364}"
94,Ассорти эклеров,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
94,Ассорти эклеров,Ассорти фруктовое,3.2062,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.6875}"
94,Ассорти эклеров,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
95,Ассорти эклеров,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
95,Ассорти эклеров,Ассорти фруктовое,3.2062,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.6875}"
95,Ассорти эклеров,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
96,Ассорти эклеров,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
96,Ассорти эклеров,Ассорти фруктовое,3.2062,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.6875}"
96,Ассорти эклеров,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
97,Ассорти фиников,Ассорти мясное,3.4317,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6897}"
97,Ассорти фиников,Ассорти фруктовое,3.2999,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.75}"
97,Ассорти фиников,Ассорти ягодное,3.1816,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.6667}"
98,Ассорти оливок,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
98,Ассорти оливок,Ассорти овощное,3.3177,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.7586}"
98,Ассорти оливок,Ассорти фруктовое,3.2395,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.7097}"
99,Ассорти оливок косточкой,Ассорти мясное,3.3472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
99,Ассорти оливок косточкой,Ассорти ягодное,3.0862,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8635, 'fuzzy': 0.6364}"
99,Ассорти оливок косточкой,Ассорти овощное,3.0843,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8623, 'fuzzy': 0.6364}"
101,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
101,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
101,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
102,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
102,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
102,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
103,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
103,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
103,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
104,Ассорти соленый,Ассорти мясное,3.2331,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8095, 'fuzzy': 0.7586}"
104,Ассорти соленый,Ассорти ягодное,2.9579,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.7237, 'fuzzy': 0.6667}"
104,Ассорти соленый,Ассорти фруктовое,2.881,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.7041, 'fuzzy': 0.6364}"
107,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
107,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
107,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
108,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
108,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
108,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
109,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
109,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
109,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
110,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
110,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
110,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
111,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
111,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
111,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
112,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
112,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
112,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
113,Ассорти х,Ассорти мясное,3.7097,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.875}"
113,Ассорти х,Ассорти ягодное,3.4941,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.875}"
113,Ассорти х,Ассорти овощное,3.4923,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.875}"
114,Ассорти х,Ассорти мясное,3.7097,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.875}"
114,Ассорти х,Ассорти ягодное,3.4941,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.875}"
114,Ассорти х,Ассорти овощное,3.4923,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.875}"
115,Ассорти колбас сырокопченых,Ассорти мясное,3.3472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
115,Ассорти колбас сырокопченых,Ассорти ягодное,3.0862,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8635, 'fuzzy': 0.6364}"
115,Ассорти колбас сырокопченых,Ассорти овощное,3.0843,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8623, 'fuzzy': 0.6364}"
116,Ассорти колбас сырокопченых,Ассорти мясное,3.3472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
116,Ассорти колбас сырокопченых,Ассорти ягодное,3.0862,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8635, 'fuzzy': 0.6364}"
116,Ассорти колбас сырокопченых,Ассорти овощное,3.0843,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8623, 'fuzzy': 0.6364}"
117,Ассорти макарон,Ассорти мясное,3.4317,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6897}"
117,Ассорти макарон,Ассорти ягодное,3.1816,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.6667}"
117,Ассорти макарон,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
118,Ассорти макарон,Ассорти мясное,3.4317,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6897}"
118,Ассорти макарон,Ассорти ягодное,3.1816,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.6667}"
118,Ассорти макарон,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
119,Ассорти макарон,Ассорти мясное,3.4317,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6897}"
119,Ассорти макарон,Ассорти ягодное,3.1816,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8635, 'fuzzy': 0.6667}"
119,Ассорти макарон,Ассорти овощное,3.1798,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.6667}"
120,Ассорти маринованное,Ассорти мясное,3.456,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.7059}"
120,Ассорти маринованное,Ассорти овощное,3.294,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.7429}"
120,Ассорти маринованное,Ассорти фруктовое,3.229,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.7027}"
121,Ассорти маринованных томатов,Ассорти мясное,3.2204,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.919, 'fuzzy': 0.6667}"
121,Ассорти маринованных томатов,Ассорти ягодное,2.9726,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.7925, 'fuzzy': 0.6364}"
121,Ассорти маринованных томатов,Ассорти овощное,2.9693,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.7905, 'fuzzy': 0.6364}"
123,Ассорти мини ляпунов,Ассорти мясное,3.3472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
123,Ассорти мини ляпунов,Ассорти ягодное,3.0862,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8635, 'fuzzy': 0.6364}"
123,Ассорти мини ляпунов,Ассорти овощное,3.0843,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8623, 'fuzzy': 0.6364}"
124,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
124,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
124,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
125,Ассорти,Ассорти мясное,3.9972,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.9983, 'fuzzy': 1.0}"
125,Ассорти,Ассорти ягодное,3.7816,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8635, 'fuzzy': 1.0}"
125,Ассорти,Ассорти овощное,3.7798,"{'coverage_ing': 0.5, 'title_overlap': 0.5, 'vec_sim': 0.8623, 'fuzzy': 1.0}"
126,Ассорти оливок,Ассорти мясное,3.3972,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
126,Ассорти оливок,Ассорти овощное,3.3177,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8623, 'fuzzy': 0.7586}"
126,Ассорти оливок,Ассорти фруктовое,3.2395,"{'coverage_ing': 0.5, 'title_overlap': 0.3333, 'vec_sim': 0.8593, 'fuzzy': 0.7097}"
127,Ассорти орехов и,Ассорти мясное,3.3472,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.9983, 'fuzzy': 0.6667}"
127,Ассорти орехов и,Ассорти фруктовое,3.1249,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8593, 'fuzzy': 0.6667}"
127,Ассорти орехов и,Ассорти ягодное,3.0994,"{'coverage_ing': 0.5, 'title_overlap': 0.25, 'vec_sim': 0.8635, 'fuzzy': 0.6452}"
